DATE,KEYWORD,COUNT,TITLE,LINK
"Sun, 11 Oct 2020 21:00:00 +0100",England,"2,000+",England&#39;s simpler three-tier Covid system may not be enough,https://www.theguardian.com/world/2020/oct/12/englands-three-tier-covid-system-brings-much-needed-clarity
"Wed, 14 Oct 2020 03:00:00 +0100",Nigeria Youth Investment Fund,"10,000+",FG releases link to apply for N75bn youth investment funds,https://www.legit.ng/1374745-fg-releases-link-apply-n75bn-youth-investment-funds.html
"Wed, 14 Oct 2020 13:00:00 +0100",Cardi B,"5,000+",Cardi B Responds After Accidentally Going Topless On Instagram,https://www.cinemablend.com/television/2556783/cardi-b-responds-after-accidentally-going-topless-on-instagram
"Wed, 14 Oct 2020 13:00:00 +0100",Nigeria SWAT,"2,000+",#EndSARS: IGP issues new mandates for SWAT,https://nairametrics.com/2020/10/14/endsars-igp-issues-new-mandates-for-swat/
"Wed, 14 Oct 2020 18:00:00 +0100",Ahmed Musa,"2,000+",🦅 Ahmed Musa fact file | Futaa.com Nigeria,https://futaa.com/ng/article/214815/ahmed-musa-fact-file
"Tue, 13 Oct 2020 19:00:00 +0100",iPhone 12,"100,000+",The iPhone 12 mini seems like the small iPhone I&#39;ve been waiting for,https://www.theverge.com/2020/10/14/21515399/iphone-12-mini-phone-waiting-small-phone-smartphones
"Tue, 13 Oct 2020 12:00:00 +0100",SWAT,"50,000+","Inspector General of Police sets up new outfit, SWAT to replace SARS",https://nairametrics.com/2020/10/13/just-in-inspector-general-of-police-sets-up-new-outfit-swat-to-replace-sars/
"Tue, 13 Oct 2020 21:00:00 +0100",Ronaldo,"10,000+",&#39;Ronaldo wants to play!&#39; - Juventus star left frustrated after ...,https://www.goal.com/en/news/ronaldo-wants-to-play-juventus-star-left-frustrated-after/bi2or5mz50wg1r47941sedaxh
"Tue, 13 Oct 2020 15:00:00 +0100",Flutterwave,"10,000+",#EndSARS: Flutterwave Chairman says he ordered closure of firm&#39;s ...,https://nairametrics.com/2020/10/13/endsars-flutterwave-chairman-says-he-ordered-closure-of-firms-payment-platform/
"Tue, 13 Oct 2020 17:00:00 +0100",J.P. Clark,"10,000+","Buhari, Omo-Agege, Obaseki, Eghagha others mourn renowned ...",https://www.vanguardngr.com/2020/10/buhari-omo-agege-obaseki-eghagha-others-mourn-renowned-poet-jp-clark/
"Tue, 13 Oct 2020 03:00:00 +0100",No Bra Day,"10,000+",Boris Johnson says &#39;circuit breaker&#39; national lockdown would be a ...,https://www.thesun.co.uk/news/12920175/october-13-no-bra-day-celebration-breast-cancer/
"Tue, 13 Oct 2020 13:00:00 +0100",Kemi Olunloyo,"5,000+","I control you, Kemi Olunloyo says after Nigerians rejoiced over news ...",https://www.legit.ng/1374227-i-control-kemi-olunloyo-nigerians-rejoiced-news-twitter-suspension.html
"Tue, 13 Oct 2020 13:00:00 +0100",13-Oct,"5,000+","Coronavirus (COVID-19) Update: Daily Roundup October 13, 2020",https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-daily-roundup-october-13-2020
"Tue, 13 Oct 2020 00:00:00 +0100",Columbus Day,"5,000+","Opinion: Columbus Day, a celebration of death and deception",https://thesuffolkjournal.com/30674/opinion/opinion-columbus-day-a-celebration-of-death-and-deception/
"Thu, 15 Oct 2020 15:00:00 +0100",Paystack,"10,000+",Paystack acquired by Stripe for a reported $200 million in the ...,https://nairametrics.com/2020/10/15/paystack-acquired-by-stripe-for-200-million-in-the-biggest-fintech-acquisition-in-nigerias-history/
"Thu, 15 Oct 2020 04:00:00 +0100",Jack Dorsey,"10,000+",Twitter&#39;s Jack Dorsey urges Bitcoin donations to fight police brutality ...,https://cointelegraph.com/news/twitter-s-jack-dorsey-urges-bitcoin-donations-to-fight-police-brutality-in-nigeria
"Thu, 15 Oct 2020 09:00:00 +0100",Jack,"2,000+",Shugaban Twitter na shan yabo da suka saboda goyon bayan ...,https://www.bbc.com/hausa/rahotanni-54551991
"Thu, 15 Oct 2020 17:00:00 +0100",Owner of Twitter,"2,000+",Facebook and Twitter CEOs will have to answer to Senate ...,https://www.cnbc.com/2020/10/15/facebook-twitter-ceos-set-to-answer-to-senate-after-reducing-ny-post-story-distribution.html
"Thu, 15 Oct 2020 17:00:00 +0100",MC Oluomo,"2,000+",MC Oluomo not behind attacks on #EndSARS protesters ...,https://punchng.com/mc-oluomo-not-behind-attacks-on-endsars-protesters-spokesman/
"Wed, 14 Oct 2020 03:00:00 +0100",Nigeria Youth Investment Fund,"20,000+",Three tins wey you need know about di Nigeria Youth Investment ...,https://www.bbc.com/pidgin/tori-54551318
