DATE,KEYWORD,COUNT,TITLE,LINK
"Tue, 20 Oct 2020 06:00:00 +1100",CSK vs RR,"5,000+","IPL 2020, CSK vs RR: &#39;Insecurity is something you don&#39;t want,&#39; MS ...",https://www.hindustantimes.com/cricket/ipl-2020-csk-vs-rr-insecurity-is-something-you-don-t-want-ms-dhoni-comes-down-hard-on-csk-youngsters/story-3LEJMKzOyg5sJyaraPElOO.html
"Tue, 20 Oct 2020 13:00:00 +1100",SSC Tuatara,"5,000+",SSC Tuatara smashes through 500km/h barrier,https://www.caradvice.com.au/894248/ssc-tuatara-smashes-through-500km-h-barrier/
"Tue, 20 Oct 2020 16:00:00 +1100",Robert Redford,"5,000+","James Redford, documentary filmmaker and son of Robert Redford ...",https://www.nbcnews.com/pop-culture/pop-culture-news/james-redford-documentary-filmmaker-son-robert-redford-dies-58-n1243969
"Tue, 20 Oct 2020 14:00:00 +1100",Hotel quarantine inquiry,"5,000+",Victoria&#39;s Chief Health Officer to clarify evidence in hotel quarantine ...,https://www.9news.com.au/national/victorias-chief-health-officer-brett-sutton-to-clarify-evidence-in-hotel-quarantine-inquiry/356be3f6-d5a0-477f-98e5-4eed83f570bf
"Tue, 20 Oct 2020 09:00:00 +1100",Guy Sebastian,"5,000+",Guy Sebastian reveals his go-to place to escape the kids during ...,https://www.dailymail.co.uk/tvshowbiz/article-8858105/Guy-Sebastian-reveals-place-escape-kids-Australias-COVID-19-lockdown.html
"Tue, 20 Oct 2020 07:00:00 +1100",Bolivia,"5,000+",Morales&#39; minister wins Bolivia&#39;s presidential election,https://www.smh.com.au/world/south-america/exiled-ex-president-s-party-defeats-us-backed-government-in-bolivia-s-presidential-election-20201020-p566nj.html
"Tue, 20 Oct 2020 16:00:00 +1100",Afterpay ASX,"5,000+","ASX falls 0.7pc, as Afterpay charges ahead on Westpac deal",https://www.afr.com/markets/equity-markets/asx-falls-0-7pc-as-afterpay-charges-ahead-on-westpac-deal-20201020-p566qh
"Tue, 20 Oct 2020 08:00:00 +1100",Pete Evans,"5,000+",Ben Fordham rips into Pete Evans over &#39;deeply offensive&#39; comments ...,https://www.2gb.com/ben-fordham-rips-into-pete-evans-after-deeply-offensive-comments/
"Tue, 20 Oct 2020 19:00:00 +1100",Britney Spears,"2,000+",Britney Spears fans concerned after star posts bizarre video of ...,https://www.foxnews.com/entertainment/britney-spears-fans-concerned-bizarre-video-dancing
"Tue, 20 Oct 2020 11:00:00 +1100",Covid cases today,"2,000+",A potential &#39;day of zero&#39; as Victoria&#39;s single new case of coronavirus ...,https://www.abc.net.au/news/2020-10-20/vic-covid-numbers-tuesday/12784864
"Tue, 20 Oct 2020 02:00:00 +1100",West Coast Eagles,"2,000+",Nic Naitanui claims 2020 John Worsfold Medal as West Coast ...,https://thewest.com.au/sport/west-coast-eagles/nic-naitanui-claims-2020-john-worsfold-medal-as-west-coast-eagles-best-and-fairest-ng-b881697893z
"Thu, 22 Oct 2020 00:00:00 +1100",Cameron Green,"2,000+",Cameron Green has &#39;a great cricket brain&#39; but hope we don&#39;t put too ...,https://www.espncricinfo.com/story/_/id/30160044/cameron-green-great-cricket-brain-put-too-much-pressure-ashton-agar
"Thu, 22 Oct 2020 04:00:00 +1100",KKR vs RCB,"2,000+","IPL 2020 highlights, KKR vs RCB Match Today: RCB thrash KKR by ...",https://www.hindustantimes.com/cricket/ipl-2020-live-score-kkr-vs-rcb-ipl-match-today-kolkata-knight-riders-vs-royal-challengers-bangalore-indian-premier-league-live-updates-match-39-uae-latest-score/story-WTUvKBNcyvKtSc4hpN3SZI.html
"Wed, 21 Oct 2020 12:00:00 +1100",AOC,"20,000+",AOC just played &#39;Among Us&#39; on Twitch to encourage voting - CNN,https://www.cnn.com/2020/10/21/tech/aoc-twitch-account-voting/index.html
"Wed, 21 Oct 2020 20:00:00 +1100",Chris Pratt,"20,000+",Marvel Stars Unite Behind Chris Pratt After Online Backlash,https://www.vanityfair.com/hollywood/2020/10/marvel-stars-defend-chris-pratt
"Wed, 21 Oct 2020 12:00:00 +1100",Nigeria,"10,000+",Nigeria: protests continue despite curfew and president&#39;s plea,https://www.theguardian.com/world/2020/oct/21/nigeria-president-calls-for-calm-amid-reports-of-protesters-shot-dead-in-lagos
"Wed, 21 Oct 2020 08:00:00 +1100",Barcelona vs ferencváros,"10,000+",Messi has finally found his next superstar strike partner. He&#39;s only 17,https://www.foxsports.com.au/football/uefa-champions-league/champions-league-barcelona-vs-ferencvaros-ansu-fati-breaks-records-lionel-messi-news-video/news-story/3e16ac9b5e8a767ba818cae54f1531a1
"Wed, 21 Oct 2020 08:00:00 +1100",Chelsea,"10,000+",Chelsea name retired keeper Cech in Premier League squad | The ...,https://theworldgame.sbs.com.au/chelsea-name-retired-keeper-cech-in-premier-league-squad
"Wed, 21 Oct 2020 12:00:00 +1100",Brad Crouch,"10,000+",AFL Trade Whispers: Out-of-favour North star meets with rival club ...,https://www.foxsports.com.au/afl/afl-trade-whispers-2020-player-movement-rumours-news-trades-free-agent-list-offseason-targets-brad-crouch-kyle-hartigan-hawthorn-bachar-houli-essendon/news-story/32c88cc256b8c8a53a24a2c752279241
"Wed, 21 Oct 2020 20:00:00 +1100",Rebecca,"10,000+","&#39;Rebecca&#39; Review: A Classic Tale, but There&#39;s Only One Hitch",https://www.nytimes.com/2020/10/21/movies/rebecca-review.html
"Wed, 21 Oct 2020 20:00:00 +1100",Matthew McConaughey,"10,000+",Matthew McConaughey brutally shuts down Carrie Bickmore&#39;s line ...,https://www.dailymail.co.uk/tvshowbiz/article-8863591/Matthew-McConaughey-brutally-shuts-Carrie-Bickmores-line-questioning-Project.html
"Wed, 21 Oct 2020 08:00:00 +1100",Juventus,"10,000+",Morata double gives Juventus winning start in Champions League ...,https://theworldgame.sbs.com.au/morata-double-gives-juventus-winning-start-in-champions-league
"Wed, 21 Oct 2020 10:00:00 +1100",Spencer Davis,"10,000+",British R&amp;B star Spencer Davis dies - InDaily,https://indaily.com.au/news/business/people/2020/10/21/british-rb-star-spencer-davis-dies/
"Wed, 21 Oct 2020 17:00:00 +1100",Central Coast Council,"5,000+",Central Coast Council faces suspension after $6.2m government ...,https://www.smh.com.au/national/nsw/central-coast-council-faces-suspension-after-6-2m-government-bailout-20201021-p567b3.html
